eco_weights_choice,WUE_flood_choice,WUE_spray_choice,adoption_choice,climate_choice,eco_min_separation_choice,eco_min_duration_choice,eco_ctf_choice,AWD_surface_choice,AWD_gw_choice,crop_price_choice,timing_col,duration_col,dry_col,gwlevel_col,sw_uncertainty_choice,gw_uncertainty_choice,crop_trend,cj_options,profit_mean,profit_std,surface_index,gw_index,gwlevel_mean,gwlevel_min
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,up,forcefix,2567277.6615898223,2154400.4310362032,3.7902,297.33598777816144,-6.8520895652580442,-7.6061927099170816
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,80%,up,oppandforcefix,2568011.2525089453,2154400.4310362032,3.7902,297.4563168910326,-6.8478581087345276,-7.5744101106624173
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,down,byrain,1601099.4190544675,1154429.1509485638,3.7902,170.5138468195332,-10.33094614404345,-11.449283778279483
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,down,constant1,1591279.9321221199,1177045.3088615842,3.7902,172.25335492686099,-10.283314487216293,-11.391548209670965
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,down,forcefix,1594406.9121724588,1176101.3223978477,3.7902,172.44253361516434,-10.278134347887068,-11.409289064875621
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,down,oppandforcefix,1593673.3212533353,1183684.4566671213,3.7902,172.67433280352259,-10.27178716310179,-11.361615165993625
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,up,byrain,2580590.7944320133,2041923.0262528928,3.7902,170.5138468195332,-10.33094614404345,-11.449283778279483
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,up,constant1,2566817.6056440645,2110544.8483614018,3.7902,172.25335492686099,-10.283314487216293,-11.391548209670965
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,up,forcefix,2567277.6615898223,2154400.4310362032,3.7902,172.44253361516434,-10.278134347887068,-11.409289064875621
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,50%,120%,up,oppandforcefix,2568011.2525089453,2154400.4310362032,3.7902,172.67433280352259,-10.27178716310179,-11.361615165993625
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,down,byrain,1601099.4190544675,1154429.1509485638,10.701466666666665,296.07876499907911,-6.8872974293623006,-7.6328558521863217
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,down,constant1,1591279.9321221199,1177045.3088615842,10.939399999999999,297.17706767366309,-6.8555429914775301,-7.5943654731139771
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,down,forcefix,1594406.9121724588,1176101.3223978477,10.939399999999999,297.33598777816144,-6.8520895652580442,-7.6061927099170816
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,down,oppandforcefix,1593673.3212533353,1183684.4566671213,10.939399999999999,297.4563168910326,-6.8478581087345276,-7.5744101106624173
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,up,byrain,2580590.7944320133,2041923.0262528928,10.701466666666665,296.07876499907911,-6.8872974293623006,-7.6328558521863217
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,up,constant1,2566817.6056440645,2110544.8483614018,10.939399999999999,297.17706767366309,-6.8555429914775301,-7.5943654731139771
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,up,forcefix,2567277.6615898223,2154400.4310362032,10.939399999999999,297.33598777816144,-6.8520895652580442,-7.6061927099170816
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,80%,up,oppandforcefix,2568011.2525089453,2154400.4310362032,10.939399999999999,297.4563168910326,-6.8478581087345276,-7.5744101106624173
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,down,byrain,1601099.4190544675,1154429.1509485638,10.701466666666665,170.5138468195332,-10.33094614404345,-11.449283778279483
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,down,constant1,1591279.9321221199,1177045.3088615842,10.939399999999999,172.25335492686099,-10.283314487216293,-11.391548209670965
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,down,forcefix,1594406.9121724588,1176101.3223978477,10.939399999999999,172.44253361516434,-10.278134347887068,-11.409289064875621
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,down,oppandforcefix,1593673.3212533353,1183684.4566671213,10.939399999999999,172.67433280352259,-10.27178716310179,-11.361615165993625
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,up,byrain,2580590.7944320133,2041923.0262528928,10.701466666666665,170.5138468195332,-10.33094614404345,-11.449283778279483
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,up,constant1,2566817.6056440645,2110544.8483614018,10.939399999999999,172.25335492686099,-10.283314487216293,-11.391548209670965
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,up,forcefix,2567277.6615898223,2154400.4310362032,10.939399999999999,172.44253361516434,-10.278134347887068,-11.409289064875621
Favour duration,max,max,min,wet,med,med,min,0.5,0.5,1.0,Roberts,Rogers,Roberts,F2,150%,120%,up,oppandforcefix,2568011.2525089453,2154400.4310362032,10.939399999999999,172.67433280352259,-10.27178716310179,-11.361615165993625
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,down,byrain,1882556.2179603914,1376033.3691260761,2.1737333333333337,225.18963032328543,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,down,constant1,2099939.0954459016,1537996.8806667416,2.0042333333333335,160.01971931188413,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,down,forcefix,2103176.2891397285,1534916.8279086996,2.0042333333333335,158.41293986872932,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,2.0042333333333335,157.11188412220235,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,up,byrain,3060408.1831454276,2547179.454164695,2.1737333333333337,225.18963032328543,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,up,constant1,3439150.7632371881,2832093.1729459292,2.0042333333333335,160.01971931188413,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,up,forcefix,3439500.6055394579,2875948.7556207306,2.0042333333333335,158.41293986872932,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,80%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,2.0042333333333335,157.11188412220235,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,down,byrain,1882556.2179603914,1376033.3691260761,2.1737333333333337,43.704029573447016,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,down,constant1,2099939.0954459016,1537996.8806667416,2.0042333333333335,16.64847384425132,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,down,forcefix,2103176.2891397285,1534916.8279086996,2.0042333333333335,16.750492333989239,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,2.0042333333333335,17.10650634820896,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,up,byrain,3060408.1831454276,2547179.454164695,2.1737333333333337,43.704029573447016,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,up,constant1,3439150.7632371881,2832093.1729459292,2.0042333333333335,16.64847384425132,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,up,forcefix,3439500.6055394579,2875948.7556207306,2.0042333333333335,16.750492333989239,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,50%,120%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,2.0042333333333335,17.10650634820896,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,down,byrain,1882556.2179603914,1376033.3691260761,4.8759666666666668,225.18963032328543,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,down,constant1,2099939.0954459016,1537996.8806667416,4.2200000000000006,160.01971931188413,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,down,forcefix,2103176.2891397285,1534916.8279086996,4.2200000000000006,158.41293986872932,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,4.2200000000000006,157.11188412220235,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,up,byrain,3060408.1831454276,2547179.454164695,4.8759666666666668,225.18963032328543,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,up,constant1,3439150.7632371881,2832093.1729459292,4.2200000000000006,160.01971931188413,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,up,forcefix,3439500.6055394579,2875948.7556207306,4.2200000000000006,158.41293986872932,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,80%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,4.2200000000000006,157.11188412220235,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,down,byrain,1882556.2179603914,1376033.3691260761,4.8759666666666668,43.704029573447016,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,down,constant1,2099939.0954459016,1537996.8806667416,4.2200000000000006,16.64847384425132,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,down,forcefix,2103176.2891397285,1534916.8279086996,4.2200000000000006,16.750492333989239,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,4.2200000000000006,17.10650634820896,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,up,byrain,3060408.1831454276,2547179.454164695,4.8759666666666668,43.704029573447016,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,up,constant1,3439150.7632371881,2832093.1729459292,4.2200000000000006,16.64847384425132,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,up,forcefix,3439500.6055394579,2875948.7556207306,4.2200000000000006,16.750492333989239,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,Index,150%,120%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,4.2200000000000006,17.10650634820896,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,80%,down,byrain,1882556.2179603914,1376033.3691260761,2.1737333333333337,267.19274122629974,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,80%,down,constant1,2099939.0954459016,1537996.8806667416,2.0042333333333335,221.57380351831893,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,80%,down,forcefix,2103176.2891397285,1534916.8279086996,2.0042333333333335,220.42909644814222,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,80%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,2.0042333333333335,219.53707510740009,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,80%,up,byrain,3060408.1831454276,2547179.454164695,2.1737333333333337,267.19274122629974,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,80%,up,constant1,3439150.7632371881,2832093.1729459292,2.0042333333333335,221.57380351831893,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,80%,up,forcefix,3439500.6055394579,2875948.7556207306,2.0042333333333335,220.42909644814222,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,80%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,2.0042333333333335,219.53707510740009,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,120%,down,byrain,1882556.2179603914,1376033.3691260761,2.1737333333333337,126.88911183944974,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,120%,down,constant1,2099939.0954459016,1537996.8806667416,2.0042333333333335,67.684707800767441,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,120%,down,forcefix,2103176.2891397285,1534916.8279086996,2.0042333333333335,67.53796123438002,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,120%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,2.0042333333333335,66.116180281326109,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,120%,up,byrain,3060408.1831454276,2547179.454164695,2.1737333333333337,126.88911183944974,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,120%,up,constant1,3439150.7632371881,2832093.1729459292,2.0042333333333335,67.684707800767441,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,120%,up,forcefix,3439500.6055394579,2875948.7556207306,2.0042333333333335,67.53796123438002,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,50%,120%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,2.0042333333333335,66.116180281326109,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,80%,down,byrain,1882556.2179603914,1376033.3691260761,4.8759666666666668,267.19274122629974,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,80%,down,constant1,2099939.0954459016,1537996.8806667416,4.2200000000000006,221.57380351831893,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,80%,down,forcefix,2103176.2891397285,1534916.8279086996,4.2200000000000006,220.42909644814222,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,80%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,4.2200000000000006,219.53707510740009,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,80%,up,byrain,3060408.1831454276,2547179.454164695,4.8759666666666668,267.19274122629974,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,80%,up,constant1,3439150.7632371881,2832093.1729459292,4.2200000000000006,221.57380351831893,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,80%,up,forcefix,3439500.6055394579,2875948.7556207306,4.2200000000000006,220.42909644814222,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,80%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,4.2200000000000006,219.53707510740009,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,120%,down,byrain,1882556.2179603914,1376033.3691260761,4.8759666666666668,126.88911183944974,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,120%,down,constant1,2099939.0954459016,1537996.8806667416,4.2200000000000006,67.684707800767441,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,120%,down,forcefix,2103176.2891397285,1534916.8279086996,4.2200000000000006,67.53796123438002,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,120%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,4.2200000000000006,66.116180281326109,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,120%,up,byrain,3060408.1831454276,2547179.454164695,4.8759666666666668,126.88911183944974,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,120%,up,constant1,3439150.7632371881,2832093.1729459292,4.2200000000000006,67.684707800767441,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,120%,up,forcefix,3439500.6055394579,2875948.7556207306,4.2200000000000006,67.53796123438002,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Roberts,Roberts,F2,150%,120%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,4.2200000000000006,66.116180281326109,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,80%,down,byrain,1882556.2179603914,1376033.3691260761,3.7172333333333336,225.18963032328543,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,80%,down,constant1,2099939.0954459016,1537996.8806667416,3.3794333333333326,160.01971931188413,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,80%,down,forcefix,2103176.2891397285,1534916.8279086996,3.3794333333333326,158.41293986872932,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,80%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,3.3794333333333326,157.11188412220235,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,80%,up,byrain,3060408.1831454276,2547179.454164695,3.7172333333333336,225.18963032328543,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,80%,up,constant1,3439150.7632371881,2832093.1729459292,3.3794333333333326,160.01971931188413,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,80%,up,forcefix,3439500.6055394579,2875948.7556207306,3.3794333333333326,158.41293986872932,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,80%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,3.3794333333333326,157.11188412220235,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,120%,down,byrain,1882556.2179603914,1376033.3691260761,3.7172333333333336,43.704029573447016,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,120%,down,constant1,2099939.0954459016,1537996.8806667416,3.3794333333333326,16.64847384425132,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,120%,down,forcefix,2103176.2891397285,1534916.8279086996,3.3794333333333326,16.750492333989239,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,120%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,3.3794333333333326,17.10650634820896,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,120%,up,byrain,3060408.1831454276,2547179.454164695,3.7172333333333336,43.704029573447016,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,120%,up,constant1,3439150.7632371881,2832093.1729459292,3.3794333333333326,16.64847384425132,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,120%,up,forcefix,3439500.6055394579,2875948.7556207306,3.3794333333333326,16.750492333989239,-13.446230978307412,-14.812321304978752
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,50%,120%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,3.3794333333333326,17.10650634820896,-13.482869313770532,-14.800214447882601
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,80%,down,byrain,1882556.2179603914,1376033.3691260761,9.3147666666666673,225.18963032328543,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,80%,down,constant1,2099939.0954459016,1537996.8806667416,7.8632000000000009,160.01971931188413,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,80%,down,forcefix,2103176.2891397285,1534916.8279086996,7.8632000000000009,158.41293986872932,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,80%,down,oppandforcefix,2102552.9118640921,1539568.2026974051,7.8632000000000009,157.11188412220235,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,80%,up,byrain,3060408.1831454276,2547179.454164695,9.3147666666666673,225.18963032328543,-7.6836598787979247,-8.5009253257679926
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,80%,up,constant1,3439150.7632371881,2832093.1729459292,7.8632000000000009,160.01971931188413,-8.9328093231566577,-9.8087593931518668
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,80%,up,forcefix,3439500.6055394579,2875948.7556207306,7.8632000000000009,158.41293986872932,-8.9641539855382746,-9.8748808699858355
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,80%,up,oppandforcefix,3440123.9828150938,2875948.7556207306,7.8632000000000009,157.11188412220235,-8.9885795425136887,-9.8668096319217362
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,120%,down,byrain,1882556.2179603914,1376033.3691260761,9.3147666666666673,43.704029573447016,-11.525489818196885,-12.75138798865199
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,120%,down,constant1,2099939.0954459016,1537996.8806667416,7.8632000000000009,16.64847384425132,-13.399213984734983,-14.7131390897278
Favour duration,max,max,min,wet,med,med,min,0.5,2.0,1.0,Roberts,Rogers,Roberts,Index,150%,120%,down,forcefix,2103176.2891397285,1534916.8279086996,7.8632000000000009,16.750492333989239,-13.446230978307412,-14.812321304978752
